from_bus_number,to_bus_number,from_area,to_area,category,dist,dela_dist,x,r,b,s1,s2,s3,fixed_cost
5075,13382,5,5,161_line,39.1,2,0.061784,0.01109,0.08866,224.7,242.1,336.4,39.1
5075,5088,5,5,161_line,51.9,3,0.094131,0.01479,0.09892,208.3,252.9,293.2,159.0
5075,5290,5,5,161_line,51.92,3,0.101511,0.0172,0.09164,211.8,239.3,365.9,159.20000000000002
5075,5393,5,5,161_line,43.76,3,0.111783,0.02116,0.06493,194.0,247.0,345.5,77.59999999999998
5075,5246,5,5,161_line,55.73,3,0.113391,0.02083,0.09012,187.0,239.4,366.5,197.29999999999995
5075,5226,5,5,161_line,48.53,3,0.085555,0.01342,0.09926,210.8,252.5,294.9,125.30000000000001
5075,13051,5,5,161_line,46.49,3,0.083877,0.01495,0.09119,209.9,280.3,394.8,104.90000000000002
5075,5133,5,5,161_line,63.39,3,0.131736,0.02454,0.10499,242.3,253.3,391.5,273.9
5075,5456,5,5,161_line,77.44,3,0.218373,0.03632,0.08883,214.7,262.4,334.5,414.4
5075,5264,5,5,161_line,63.93,3,0.148304,0.0236,0.1026,215.5,278.2,373.2,279.3
5075,5156,5,5,161_line,66.27,3,0.050498,0.00781,0.29219,194.5,234.9,303.8,302.69999999999993
5075,5471,5,5,161_line,69.97,3,0.161351,0.02435,0.09674,206.2,276.9,352.6,339.70000000000005
5075,5169,5,5,161_line,66.36,3,0.114363,0.01825,0.13903,220.8,317.9,338.8,303.6
5076,5284,5,5,161_line,14.89,1,0.035663,0.00627,0.02042,246.1,284.6,346.8,14.89
5076,5227,5,5,161_line,10.23,0,0.023011,0.00382,0.01209,248.2,253.3,310.8,10.23
5076,5114,5,5,161_line,20.82,1,0.022869,0.00352,0.06034,210.3,285.1,356.8,20.82
5076,5421,5,5,161_line,20.52,1,0.056351,0.00878,0.02698,213.1,292.2,316.1,20.52
5076,5222,5,5,161_line,29.67,1,0.050413,0.00928,0.06337,220.3,263.6,305.1,29.67
5076,5426,5,5,161_line,34.95,2,0.075511,0.01173,0.05757,210.6,305.7,310.0,34.95
5076,12714,5,5,161_line,41.85,2,0.044319,0.0068,0.14369,189.6,277.1,387.4,58.500000000000014
5076,8148,5,8,161_line,56.0,2,0.091847,0.01532,0.11256,231.6,232.2,328.2,400.0
5076,5454,5,5,161_line,15.72,2,0.024637,0.00414,0.03552,219.3,219.7,306.0,15.72
5076,13421,5,5,161_line,26.66,2,0.035929,0.00731,0.06992,210.1,231.0,347.1,26.66
5076,13268,5,2,161_line,45.42,3,0.076819,0.01275,0.09589,186.1,248.0,351.7,188.40000000000003
5076,5115,5,5,161_line,26.99,2,0.048841,0.00975,0.05042,212.8,233.9,291.0,26.99
5076,5268,5,5,161_line,48.56,3,0.087355,0.01418,0.08622,216.1,277.7,318.2,125.60000000000002
5076,12999,5,5,161_line,61.7,3,0.108103,0.01868,0.12429,220.2,254.4,328.5,257.0
5076,5136,5,5,161_line,61.38,3,0.133523,0.02405,0.09287,204.2,210.2,353.1,253.8
5076,5225,5,5,161_line,19.4,2,0.043188,0.01053,0.03209,195.1,246.2,320.4,19.4
5076,5408,5,5,161_line,29.5,2,0.074852,0.01156,0.0418,254.4,332.6,386.0,29.5
5076,5178,5,5,161_line,16.15,2,0.032206,0.00516,0.02957,193.7,218.6,363.1,16.15
5076,5336,5,5,161_line,24.8,3,0.056455,0.00911,0.0371,205.6,225.3,339.5,24.8
5076,5258,5,5,161_line,20.5,2,0.02399,0.00382,0.06176,231.6,291.5,316.0,20.5
5076,5431,5,5,161_line,20.67,2,0.032131,0.00521,0.04374,188.8,247.4,361.9,20.67
5076,5308,5,5,161_line,23.64,3,0.057957,0.00874,0.03309,207.6,264.4,303.1,23.64
5076,5219,5,5,161_line,26.69,2,0.03761,0.00712,0.06947,211.8,238.8,313.9,26.69
5076,5371,5,5,161_line,30.96,3,0.035495,0.00598,0.09458,220.3,257.1,374.9,30.96
5076,5202,5,5,161_line,51.66,3,0.081983,0.01463,0.10421,218.1,255.3,362.2,156.59999999999997
5076,5354,5,5,161_line,24.36,3,0.040008,0.00725,0.05549,214.7,231.9,371.2,24.36
5076,5259,5,5,161_line,26.12,3,0.059922,0.01086,0.03969,219.2,223.6,349.7,26.12
5076,5141,5,5,161_line,39.61,3,0.065085,0.0105,0.0909,195.5,274.8,387.7,39.61
5076,5412,5,5,161_line,27.04,3,0.044999,0.00727,0.05725,216.4,232.1,368.0,27.04
5076,5146,5,5,161_line,25.27,3,0.062457,0.01217,0.03767,181.8,200.4,347.5,25.27
5076,8084,5,8,161_line,123.73,3,0.323727,0.05654,0.17947,232.4,241.7,337.8,1754.6000000000001
5076,12762,5,5,161_line,57.97,3,0.082235,0.01257,0.14329,205.6,273.5,385.7,219.7
5076,13114,5,2,161_line,74.42,3,0.084366,0.0133,0.22093,219.9,232.3,310.7,768.4000000000001
5076,5223,5,5,161_line,91.51,3,0.193251,0.03495,0.15251,246.1,265.0,376.3,555.1
5078,5277,5,5,161_line,10.07,1,0.01827,0.0031,0.01202,238.3,308.1,385.2,10.07
5078,5215,5,5,161_line,10.65,0,0.022294,0.00426,0.01105,230.0,248.2,316.8,10.65
5078,5160,5,5,161_line,8.61,0,0.019334,0.00371,0.00765,221.3,285.6,397.4,8.61
5078,5220,5,5,161_line,16.04,2,0.0318,0.00494,0.02948,209.4,221.4,358.7,16.04
5078,13237,5,5,161_line,24.36,2,0.057734,0.01157,0.03526,209.5,246.9,306.1,24.36
5078,5315,5,5,161_line,16.16,2,0.031082,0.00552,0.02869,206.4,216.2,330.1,16.16
5078,13330,5,5,161_line,21.02,3,0.022905,0.00321,0.06883,197.9,261.3,377.2,21.02
5078,5165,5,5,161_line,12.79,2,0.019565,0.00337,0.01615,210.8,279.6,364.9,12.79
5078,5195,5,5,161_line,16.42,3,0.038495,0.00608,0.02637,225.8,253.3,373.9,16.42
5078,5175,5,5,161_line,12.24,2,0.022402,0.00454,0.02151,243.8,244.7,305.6,12.24
5078,13390,5,2,161_line,24.11,2,0.044081,0.00713,0.04801,188.7,200.3,290.4,48.22
5078,5095,5,5,161_line,12.93,2,0.034558,0.00599,0.0165,210.2,236.4,346.9,12.93
5078,5234,5,5,161_line,15.9,2,0.035053,0.00594,0.02392,232.0,255.0,351.2,15.9
5078,5147,5,5,161_line,19.41,3,0.035242,0.00515,0.0375,226.0,284.3,388.3,19.41
5078,5084,5,5,161_line,21.17,2,0.021912,0.00441,0.0687,191.3,271.5,314.0,21.17
5078,5465,5,5,161_line,13.33,2,0.028419,0.00403,0.02144,185.2,310.3,362.1,13.33
5078,5307,5,5,161_line,16.75,2,0.034822,0.0062,0.02709,250.8,268.8,275.7,16.75
5078,5188,5,5,161_line,19.06,3,0.02672,0.00411,0.04665,215.5,258.5,288.9,19.06
5078,5331,5,5,161_line,15.42,2,0.024884,0.00385,0.0361,215.3,224.3,331.0,15.42
5078,5400,5,5,161_line,22.04,3,0.041447,0.00807,0.0457,216.2,289.1,314.8,22.04
5078,5450,5,5,161_line,27.53,3,0.039559,0.00655,0.06622,239.7,267.7,331.0,27.53
5078,5341,5,5,161_line,15.81,2,0.034929,0.00826,0.02592,213.1,302.9,320.5,15.81
5078,5357,5,5,161_line,23.67,3,0.041812,0.00653,0.04473,191.3,214.6,307.6,23.67
5078,5296,5,5,161_line,26.64,3,0.052583,0.00919,0.04613,209.3,215.1,358.9,26.64
5078,5113,5,5,161_line,23.4,3,0.047105,0.00808,0.04508,204.4,319.6,325.1,23.4
5078,5370,5,5,161_line,15.56,3,0.019554,0.00372,0.04301,242.5,276.3,341.8,15.56
5078,5224,5,5,161_line,23.26,3,0.036252,0.00696,0.04518,206.1,217.8,346.9,23.26
5078,5422,5,5,161_line,19.35,3,0.025686,0.00396,0.05262,208.9,305.4,322.3,19.35
5078,5253,5,5,161_line,18.31,3,0.018435,0.00323,0.06912,240.7,254.4,360.0,18.31
5079,5138,5,5,161_line,7.27,0,0.016493,0.0024,0.00625,198.5,282.8,296.2,7.27
5079,5446,5,5,161_line,6.23,0,0.016972,0.00245,0.00599,221.2,329.9,347.1,6.23
5079,5378,5,5,161_line,3.83,0,0.005699,0.00085,0.00712,241.6,244.8,361.6,3.83
5079,5359,5,5,161_line,13.12,2,0.030516,0.00511,0.0207,196.2,265.9,317.7,13.12
5079,5389,5,5,161_line,11.37,2,0.029734,0.00589,0.00969,230.7,258.0,343.7,11.37
5079,12926,5,5,161_line,19.49,3,0.048386,0.0081,0.02823,213.7,290.2,346.1,19.49
5079,12825,5,5,161_line,15.86,3,0.035156,0.00571,0.02829,202.2,208.4,335.0,15.86
5079,13310,5,5,161_line,13.39,2,0.024782,0.00418,0.02333,219.9,227.4,344.6,13.39
5079,5328,5,5,161_line,14.23,3,0.034664,0.00603,0.01909,212.1,218.1,359.9,14.23
5079,5080,5,5,161_line,13.5,2,0.023885,0.00347,0.02603,234.9,241.5,282.9,13.5
5079,5144,5,5,161_line,10.52,2,0.016099,0.00268,0.02026,219.4,265.2,291.8,10.52
5079,5162,5,5,161_line,17.71,3,0.026956,0.00435,0.03871,205.3,217.7,360.3,17.71
5079,5437,5,5,161_line,14.75,3,0.023234,0.00383,0.03376,224.4,274.2,333.4,14.75
5079,5470,5,5,161_line,8.43,2,0.012046,0.0024,0.01535,231.2,256.2,357.4,8.43
5079,5393,5,5,161_line,20.45,3,0.048136,0.00792,0.03057,235.0,279.3,380.8,20.45
5079,5270,5,5,161_line,23.4,3,0.02972,0.00501,0.06781,243.3,300.1,323.2,23.4
5079,5142,5,5,161_line,23.79,3,0.049082,0.00669,0.03981,216.2,259.0,333.8,23.79
5079,13342,5,5,161_line,17.23,3,0.028917,0.00533,0.03569,242.2,290.6,356.7,17.23
5080,13310,5,5,161_line,11.08,1,0.027438,0.00454,0.01043,188.9,246.3,341.0,11.08
5080,5470,5,5,161_line,14.66,1,0.025886,0.00475,0.02704,231.0,252.0,300.9,14.66
5080,5328,5,5,161_line,11.45,0,0.01931,0.0039,0.01455,197.5,268.2,310.5,11.45
5080,5142,5,5,161_line,12.7,1,0.012999,0.00236,0.04123,239.8,268.1,340.2,12.7
5080,5446,5,5,161_line,9.49,0,0.011373,0.00168,0.0204,213.1,254.5,293.8,9.49
5080,5278,5,5,161_line,21.21,2,0.031488,0.0057,0.05091,219.8,223.4,372.4,21.21
5080,5123,5,5,161_line,30.22,2,0.047681,0.00831,0.06166,219.1,283.9,292.0,30.22
5080,5159,5,5,161_line,30.79,2,0.071708,0.01166,0.04606,213.2,266.4,364.4,30.79
5080,12926,5,5,161_line,24.99,2,0.061508,0.00787,0.03526,241.4,262.4,345.4,24.99
5080,5359,5,5,161_line,19.68,2,0.033686,0.00584,0.04034,182.8,245.0,403.1,19.68
5080,13342,5,5,161_line,19.34,2,0.033231,0.00596,0.03952,240.4,305.2,327.9,19.34
5080,5221,5,5,161_line,31.05,2,0.042038,0.00672,0.08203,245.1,256.8,376.2,31.05
5080,5461,5,5,161_line,18.7,2,0.033446,0.00483,0.03984,207.1,303.1,308.3,18.7
5080,5267,5,5,161_line,21.82,2,0.044445,0.00697,0.03535,215.9,289.7,347.2,21.82
5080,5280,5,5,161_line,22.49,3,0.063864,0.0111,0.0303,227.4,282.0,309.1,22.49
5080,5132,5,5,161_line,29.65,3,0.042024,0.00915,0.07344,209.6,215.1,274.1,29.65
5080,5390,5,5,161_line,27.05,3,0.053133,0.00791,0.04908,208.8,274.3,331.9,27.05
5080,5138,5,5,161_line,12.73,2,0.028129,0.00466,0.02216,214.5,230.0,337.4,12.73
5080,5389,5,5,161_line,21.26,3,0.033289,0.00561,0.05311,240.2,278.0,305.9,21.26
5080,12825,5,5,161_line,25.68,3,0.074242,0.01232,0.03114,219.9,278.9,309.4,25.68
5080,5378,5,5,161_line,14.7,2,0.029913,0.00458,0.02536,229.2,249.4,335.7,14.7
5080,5144,5,5,161_line,20.93,2,0.035304,0.00506,0.04604,208.3,302.9,363.9,20.93
5080,5393,5,5,161_line,28.59,2,0.057696,0.01158,0.04929,237.5,310.2,337.1,28.59
5080,5314,5,5,161_line,28.73,3,0.046013,0.00719,0.07187,225.5,277.7,376.2,28.73
5080,5270,5,5,161_line,35.82,3,0.075058,0.0114,0.06195,183.7,282.4,342.8,35.82
5080,5088,5,5,161_line,39.75,3,0.061972,0.00844,0.09285,225.5,230.9,371.9,39.75
5080,13382,5,5,161_line,38.3,3,0.072936,0.01209,0.07227,210.9,269.9,332.3,38.3
5080,5437,5,5,161_line,29.84,3,0.052607,0.01017,0.055,248.9,269.0,296.6,29.84
5080,8084,5,8,161_line,50.49,3,0.078094,0.01212,0.11023,189.8,209.9,336.5,289.80000000000007
5080,5276,5,5,161_line,28.86,3,0.042464,0.00721,0.07191,181.6,279.0,345.6,28.86
5080,12590,5,5,161_line,27.8,3,0.044014,0.00685,0.05912,200.1,205.4,273.5,27.8
5080,5271,5,5,161_line,45.39,3,0.059949,0.00935,0.109,181.4,262.5,360.3,93.9
5080,5477,5,5,161_line,35.99,3,0.048409,0.00869,0.09652,196.7,264.8,321.1,35.99
5080,5377,5,5,161_line,37.32,3,0.062735,0.01126,0.08185,235.7,268.4,392.8,37.32
5080,5163,5,5,161_line,32.06,3,0.027518,0.00455,0.14088,252.5,256.5,340.5,32.06
5080,5140,5,5,161_line,34.02,3,0.052644,0.00938,0.07794,232.6,271.4,326.5,34.02
5081,5411,5,5,161_line,13.92,1,0.017634,0.003,0.02196,221.5,298.7,329.6,13.92
5081,5193,5,5,161_line,14.68,1,0.02562,0.0038,0.03064,218.3,253.3,311.7,14.68
5081,5452,5,5,161_line,12.36,0,0.022978,0.00323,0.01999,241.1,277.4,300.0,12.36
5081,5377,5,5,161_line,9.35,0,0.01247,0.00213,0.01659,188.2,218.4,388.5,9.35
5081,5221,5,5,161_line,14.34,2,0.026086,0.00489,0.02701,209.1,311.2,346.2,14.34
5081,5477,5,5,161_line,13.62,2,0.026042,0.00413,0.02663,233.3,258.0,326.0,13.62
5081,13117,5,5,161_line,37.65,2,0.076529,0.01185,0.07374,202.8,265.2,316.0,37.65
5081,5240,5,5,161_line,45.85,2,0.119676,0.02312,0.06194,183.3,215.5,328.1,98.50000000000001
5081,6316,5,6,161_line,21.11,2,0.038507,0.00521,0.04203,222.6,342.9,356.0,42.22
5081,5235,5,5,161_line,22.1,2,0.042029,0.0063,0.03939,221.5,252.7,364.7,22.1
5081,5163,5,5,161_line,16.33,3,0.032407,0.00508,0.02791,200.5,216.1,327.5,16.33
5081,5132,5,5,161_line,23.77,3,0.043664,0.00677,0.04345,194.6,237.9,352.9,23.77
5081,5271,5,5,161_line,43.0,3,0.083803,0.01368,0.08358,244.4,244.4,369.7,70.0
5081,5458,5,5,161_line,39.61,3,0.082955,0.01593,0.05294,220.4,306.7,331.5,39.61
5081,5231,5,5,161_line,52.88,3,0.115397,0.01969,0.08956,198.0,226.8,338.4,168.8
5081,5129,5,5,161_line,55.26,3,0.112226,0.01982,0.09143,216.8,236.7,394.9,192.59999999999997
5081,5226,5,5,161_line,74.65,3,0.12686,0.01942,0.16091,215.5,307.0,317.5,386.5
5081,5121,5,5,161_line,96.06,3,0.160036,0.03338,0.1914,239.3,315.4,329.8,600.6
5081,5334,5,5,161_line,141.25,3,0.212533,0.03549,0.33382,222.2,256.2,299.6,1052.5
5081,5484,5,5,161_line,114.04,3,0.156034,0.02502,0.31222,228.8,272.9,324.1,780.4
5081,5466,5,5,161_line,27.34,2,0.030383,0.00453,0.09434,191.5,247.4,352.1,27.34
5081,5127,5,5,161_line,49.92,3,0.097743,0.01514,0.09112,186.4,239.4,404.3,139.20000000000002
5081,5182,5,5,161_line,29.42,3,0.081329,0.01229,0.03568,208.7,277.1,384.5,29.42
5081,5140,5,5,161_line,29.59,2,0.062635,0.00913,0.05092,239.9,258.4,338.2,29.59
5081,5314,5,5,161_line,46.91,3,0.100084,0.0151,0.08185,227.7,244.0,301.4,109.09999999999997
5081,5267,5,5,161_line,32.71,2,0.051863,0.00877,0.06454,196.1,256.2,343.0,32.71
5081,5142,5,5,161_line,32.34,3,0.067208,0.01133,0.05672,211.9,237.4,361.3,32.34
5081,5461,5,5,161_line,31.45,3,0.05212,0.00861,0.06641,251.7,306.6,356.7,31.45
5081,13342,5,5,161_line,42.65,3,0.083204,0.01251,0.08095,208.2,233.7,346.3,66.49999999999999
5082,5440,5,5,161_line,3.11,0,0.007897,0.00112,0.00256,213.3,246.0,295.5,3.11
5082,5287,5,5,161_line,9.57,1,0.018193,0.00271,0.01342,216.5,345.1,350.1,9.57
5082,5177,5,5,161_line,6.84,1,0.010536,0.00152,0.01171,203.6,276.6,330.4,6.84
5082,5232,5,5,161_line,4.14,0,0.010715,0.00185,0.0031,213.7,258.8,271.2,4.14
5082,5449,5,5,161_line,5.85,1,0.00816,0.00145,0.0089,186.8,238.7,351.6,5.85
5082,5086,5,5,161_line,5.88,2,0.01111,0.00168,0.00785,232.3,245.5,348.2,5.88
5082,5409,5,5,161_line,7.79,2,0.01686,0.00263,0.00929,224.6,300.0,343.9,7.79
5082,5143,5,5,161_line,10.06,3,0.018312,0.00299,0.01532,195.9,213.2,359.1,10.06
5082,5433,5,5,161_line,12.64,3,0.013098,0.00239,0.02216,248.2,267.9,300.0,12.64
5082,5330,5,5,161_line,6.05,2,0.008445,0.00132,0.00947,222.8,232.1,317.7,6.05
5082,5251,5,5,161_line,9.1,3,0.018834,0.00302,0.01259,204.4,245.1,277.5,9.1
5082,5145,5,5,161_line,8.21,2,0.009792,0.00165,0.01517,235.0,254.6,357.4,8.21
5082,5125,5,5,161_line,7.63,3,0.015121,0.00256,0.01231,215.3,223.2,325.9,7.63
5082,5108,5,5,161_line,10.18,2,0.010282,0.00143,0.02737,206.2,298.0,347.5,10.18
5082,5376,5,5,161_line,10.0,2,0.013521,0.00217,0.02511,248.9,253.1,342.9,10.0
5082,5323,5,5,161_line,12.87,3,0.032214,0.00607,0.01095,202.9,247.7,348.4,12.87
5082,5478,5,5,161_line,11.39,3,0.018208,0.00272,0.02611,230.7,293.9,359.0,11.39
5082,5186,5,5,161_line,18.4,3,0.025405,0.0037,0.04678,197.7,297.1,320.5,18.4
5082,5104,5,5,161_line,13.72,3,0.026336,0.00402,0.02371,232.9,281.7,321.7,13.72
5082,5475,5,5,161_line,22.5,3,0.041991,0.00722,0.04216,240.8,279.2,319.3,22.5
5082,5447,5,5,161_line,10.08,2,0.008391,0.00136,0.03726,222.0,287.1,370.4,10.08
5082,5480,5,5,161_line,19.72,3,0.027524,0.00461,0.04502,203.2,299.3,341.5,19.72
5082,5269,5,5,161_line,18.09,2,0.037046,0.00606,0.02976,197.6,243.9,276.9,18.09
5082,5266,5,5,161_line,12.3,2,0.012557,0.00205,0.03892,238.2,282.6,334.8,12.3
5082,5353,5,5,161_line,12.1,3,0.018211,0.00291,0.02631,247.2,311.6,339.6,12.1
5082,5333,5,5,161_line,21.84,3,0.028735,0.00432,0.06203,211.4,260.0,270.3,21.84
5082,5427,5,5,161_line,26.15,3,0.039066,0.0057,0.07038,193.7,249.8,374.7,26.15
5082,5157,5,5,161_line,16.19,3,0.037672,0.00705,0.02456,209.4,215.7,390.5,16.19
5082,5445,5,5,161_line,21.13,3,0.029701,0.00547,0.04824,206.3,251.8,276.2,21.13
5082,5117,5,5,161_line,11.96,3,0.016783,0.00289,0.02697,229.0,300.6,313.5,11.96
5082,5194,5,5,161_line,11.8,3,0.02703,0.00409,0.01804,205.6,325.6,375.6,11.8
5082,5468,5,5,161_line,14.45,3,0.032994,0.00578,0.02057,236.3,256.9,366.5,14.45
5084,5234,5,5,161_line,5.87,0,0.011296,0.00193,0.01173,197.9,227.2,332.7,5.87
5084,5400,5,5,161_line,9.03,1,0.014134,0.00261,0.01254,229.4,245.9,312.5,9.03
5084,5357,5,5,161_line,4.96,0,0.010592,0.00164,0.0065,213.9,232.8,360.0,4.96
5084,5331,5,5,161_line,13.34,1,0.023973,0.00354,0.0262,238.9,302.4,323.0,13.34
5084,5296,5,5,161_line,7.38,1,0.009332,0.0014,0.01407,203.1,224.5,295.6,7.38
5084,5173,5,5,161_line,11.92,2,0.027283,0.00512,0.01085,223.2,342.1,362.0,11.92
5084,5130,5,5,161_line,12.05,3,0.020626,0.00375,0.02482,230.4,289.5,295.4,12.05
5084,5147,5,5,161_line,12.39,2,0.027135,0.00425,0.01305,197.8,314.8,335.9,12.39
5084,5305,5,5,161_line,9.97,2,0.026995,0.00434,0.00961,206.4,216.8,333.4,9.97
5084,5116,5,5,161_line,12.98,3,0.02717,0.0042,0.02165,210.8,312.4,327.4,12.98
5084,5465,5,5,161_line,11.81,2,0.01445,0.00233,0.02684,230.7,269.3,304.2,11.81
5084,5188,5,5,161_line,14.72,3,0.042312,0.00711,0.01834,200.8,212.4,323.3,14.72
5084,5277,5,5,161_line,16.59,2,0.035426,0.00602,0.02747,212.9,297.0,355.8,16.59
5084,5215,5,5,161_line,21.78,2,0.049888,0.00745,0.0341,228.9,251.8,346.1,21.78
5084,5307,5,5,161_line,15.2,3,0.02951,0.00495,0.03008,232.6,247.4,313.9,15.2
5084,5160,5,5,161_line,24.05,3,0.061029,0.00902,0.03133,220.7,277.5,373.1,24.05
5084,5450,5,5,161_line,11.86,2,0.02412,0.00406,0.02105,224.5,287.2,392.8,11.86
5084,5095,5,5,161_line,20.47,3,0.035452,0.00654,0.04171,209.0,215.1,301.3,20.47
5084,5341,5,5,161_line,18.84,3,0.03471,0.00643,0.03752,197.5,307.2,371.9,18.84
5084,5141,5,5,161_line,24.22,3,0.048945,0.00858,0.04017,218.5,323.9,326.6,24.22
5084,5096,5,5,161_line,12.48,3,0.008969,0.00172,0.06316,220.8,224.1,371.1,12.48
5084,5386,5,5,161_line,13.76,3,0.015706,0.0023,0.04382,248.8,258.6,328.7,13.76
5084,5412,5,5,161_line,16.81,3,0.031853,0.0049,0.02892,221.2,269.2,370.1,16.81
5084,5408,5,5,161_line,21.32,3,0.039992,0.00652,0.04163,206.6,207.0,340.2,21.32
5084,5259,5,5,161_line,18.48,3,0.034944,0.00692,0.03141,225.3,228.8,345.9,18.48
5085,5468,5,5,161_line,3.48,0,0.007763,0.00115,0.00404,203.0,238.2,299.8,3.48
5085,5194,5,5,161_line,3.37,0,0.003737,0.00068,0.00619,211.2,271.0,273.2,3.37
5085,5353,5,5,161_line,3.92,1,0.006078,0.00108,0.00645,191.3,262.0,349.4,3.92
5085,5157,5,5,161_line,5.2,1,0.006037,0.00083,0.0152,201.7,240.5,330.5,5.2
5085,5462,5,5,161_line,2.63,0,0.006573,0.00099,0.00238,212.7,217.6,300.8,2.63
5085,5376,5,5,161_line,5.26,2,0.013344,0.00201,0.00462,241.8,269.4,304.4,5.26
5085,5323,5,5,161_line,6.39,2,0.013385,0.0025,0.0098,219.5,234.0,335.6,6.39
5085,5108,5,5,161_line,7.73,2,0.015897,0.00286,0.0089,219.2,303.7,316.6,7.73
5085,5145,5,5,161_line,11.23,3,0.01753,0.00257,0.01768,252.0,288.9,369.9,11.23
5085,5449,5,5,161_line,11.29,3,0.023404,0.00383,0.01449,218.0,284.0,317.4,11.29
5085,5214,5,5,161_line,5.19,2,0.007249,0.00112,0.00861,259.0,326.2,337.4,5.19
5085,5128,5,5,161_line,9.33,2,0.018978,0.00318,0.00937,210.8,251.2,391.6,9.33
5085,5329,5,5,161_line,7.04,2,0.012718,0.00224,0.01317,229.1,309.6,309.7,7.04
5085,5478,5,5,161_line,10.8,3,0.018351,0.0034,0.02565,221.3,287.3,288.5,10.8
5085,5340,5,5,161_line,11.25,3,0.020477,0.0033,0.01715,201.7,257.9,400.2,11.25
5085,5425,5,5,161_line,11.22,3,0.022734,0.00386,0.02001,213.0,223.5,324.3,11.22
5085,5228,5,5,161_line,8.03,2,0.008228,0.00138,0.02297,246.8,343.8,395.0,8.03
5085,5349,5,5,161_line,8.45,2,0.01526,0.00223,0.01209,208.3,242.9,334.9,8.45
5085,5266,5,5,161_line,10.74,2,0.023167,0.00357,0.01193,181.9,310.7,313.5,10.74
5085,5287,5,5,161_line,12.21,3,0.023803,0.00383,0.02198,244.9,244.9,348.0,12.21
5085,5333,5,5,161_line,11.64,2,0.015121,0.00291,0.03381,207.4,224.0,322.7,11.64
5085,5427,5,5,161_line,24.89,3,0.042317,0.00692,0.04586,202.3,259.0,358.4,24.89
5085,5269,5,5,161_line,19.55,3,0.03918,0.00667,0.03333,213.0,261.8,337.5,19.55
5085,5109,5,5,161_line,11.23,3,0.027207,0.00418,0.0159,245.6,249.0,332.4,11.23
5085,5212,5,5,161_line,22.4,3,0.06649,0.00925,0.02426,219.5,283.5,317.9,22.4
5085,5439,5,5,161_line,23.77,3,0.061912,0.01252,0.03104,226.1,310.7,325.8,23.77
5085,5313,5,5,161_line,12.03,3,0.020384,0.00325,0.02349,201.2,254.7,283.3,12.03
5085,5385,5,5,161_line,13.52,3,0.03324,0.00536,0.01794,241.9,243.2,383.0,13.52
5085,5229,5,5,161_line,11.63,3,0.018693,0.00335,0.01889,194.9,304.5,318.5,11.63
5086,5409,5,5,161_line,3.89,0,0.008441,0.00136,0.00421,232.8,239.1,286.2,3.89
5086,5440,5,5,161_line,5.58,1,0.011347,0.00219,0.00746,263.6,293.0,356.1,5.58
5086,5143,5,5,161_line,6.0,1,0.007934,0.00108,0.00967,220.5,276.4,336.8,6.0
5086,5433,5,5,161_line,4.82,1,0.011524,0.00246,0.00534,185.8,327.4,343.6,4.82
5086,5232,5,5,161_line,3.28,0,0.005025,0.00081,0.00436,212.5,236.4,352.7,3.28
5086,5330,5,5,161_line,6.81,1,0.012647,0.00239,0.0081,215.4,285.0,324.7,6.81
5086,5177,5,5,161_line,7.52,2,0.016672,0.00229,0.00861,205.0,221.2,339.5,7.52
5086,5287,5,5,161_line,12.35,3,0.024407,0.00431,0.02229,230.9,234.3,331.7,12.35
5086,5447,5,5,161_line,8.66,2,0.012344,0.00198,0.01537,214.9,314.4,324.2,8.66
5086,5117,5,5,161_line,8.34,2,0.011331,0.00209,0.01652,225.1,272.8,336.0,8.34
5086,5216,5,5,161_line,8.29,2,0.015591,0.00307,0.01249,225.6,266.7,358.3,8.29
5086,5375,5,5,161_line,12.05,3,0.023193,0.00328,0.0213,221.3,226.2,302.7,12.05
5086,5104,5,5,161_line,12.11,3,0.01924,0.00278,0.02163,211.9,335.7,354.1,12.11
5086,5443,5,5,161_line,13.63,3,0.031948,0.00564,0.01225,227.2,228.9,287.0,13.63
5086,5442,5,5,161_line,9.92,2,0.01664,0.00279,0.01319,234.3,261.3,305.3,9.92
5086,5373,5,5,161_line,11.11,2,0.016853,0.00271,0.01982,218.5,290.1,350.4,11.11
5086,5449,5,5,161_line,11.46,2,0.018037,0.00327,0.01727,222.5,258.2,370.4,11.46
5086,5251,5,5,161_line,10.96,2,0.020404,0.00305,0.01869,227.9,251.3,321.6,10.96
5086,5145,5,5,161_line,13.55,2,0.026538,0.00453,0.01384,214.5,267.4,322.8,13.55
5086,5125,5,5,161_line,7.55,2,0.017948,0.00296,0.00743,226.4,263.4,388.6,7.55
5086,5108,5,5,161_line,14.67,3,0.024439,0.00368,0.02796,197.3,253.4,339.3,14.67
5086,5376,5,5,161_line,14.26,3,0.029081,0.00468,0.02527,198.1,275.7,311.9,14.26
5086,5323,5,5,161_line,13.85,3,0.040627,0.00692,0.01774,246.8,252.2,295.9,13.85
5086,5478,5,5,161_line,14.24,3,0.02488,0.0042,0.02833,209.6,284.3,330.5,14.24
5086,5428,5,5,161_line,9.68,2,0.018517,0.00295,0.01125,251.9,327.8,331.0,9.68
5086,5457,5,5,161_line,13.06,3,0.018998,0.00314,0.03312,214.2,341.8,373.6,13.06
